signal_index,signal_time,entry_index,entry_time,exit_index,exit_time,direction,entry,stop,target,exit_price,gross_r,cost_r,net_r,outcome,structure_key,symbol_metadata_version,spread_price,spread_points,spread_pips,entry_slippage_price,exit_slippage_price,slippage_price_round_trip,commission_usd_round_turn,commission,spread_r,slippage_r,commission_r,swap_r,price_cost_round_trip,total_cost,total_cost_r,partial_taken,break_even_activated,ambiguous_bar,unresolved_open_position,management_events,experiment_id,strategy_id,strategy_version,symbol
12618,2025-08-05 08:50,12619,2025-08-05 08:55,12623,2025-08-05 09:15,long,3372.61,3369.75386,3378.32229,3369.75386,-1.0,0.122543,-1.122543,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-08-05 06:50@3372.80000|poi@bullish_order_block@2025-08-05 08:40@3369.99000@3371.98000|confirm@2025-08-05 08:50|choch@2025-08-05 08:50@3367.63000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0875307233,0.0350122893,0.0,0.0,0.35,0.35,0.1225430126,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
14253,2025-08-13 07:05,14254,2025-08-13 07:10,14254,2025-08-13 07:10,short,3349.32,3350.81707,3346.32586,3350.81707,-1.0,0.23379,-1.23379,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-08-13 06:25@3352.09000|poi@bearish_order_block@2025-08-13 07:00@3348.15000@3350.57000|confirm@2025-08-13 07:05|choch@2025-08-13 07:05@3351.51000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.1669928594,0.0667971438,0.0,0.0,0.35,0.35,0.2337900031,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
15708,2025-08-20 13:20,15709,2025-08-20 13:25,15709,2025-08-20 13:25,short,3325.0,3326.78971,3321.42057,3326.78971,-1.0,0.195562,-1.195562,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-08-20 12:30@3327.28000|poi@bearish_order_block@2025-08-20 13:05@3325.18000@3326.59000|confirm@2025-08-20 13:20|choch@2025-08-20 13:20@3327.03000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.1396874354,0.0558749742,0.0,0.0,0.35,0.35,0.1955624096,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
15914,2025-08-21 07:30,15915,2025-08-21 07:35,15915,2025-08-21 07:35,long,3340.62,3338.82389,3344.21221,3338.82389,-1.0,0.194866,-1.194866,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-08-21 07:25@3339.26000|poi@bullish_order_block@2025-08-21 07:20@3338.98000@3339.85000|confirm@2025-08-21 07:30|choch@2025-08-21 07:30@3339.26000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.1391896933,0.0556758773,0.0,0.0,0.35,0.35,0.1948655706,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
16271,2025-08-22 14:15,16272,2025-08-22 14:20,16283,2025-08-22 15:15,short,3328.56,3331.85507,3321.96986,3328.56,0.5,0.106219,0.393781,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-08-22 12:40@3331.29000|poi@bearish_order_block@2025-08-22 13:50@3330.61000@3331.68000|confirm@2025-08-22 14:15|choch@2025-08-22 14:15@3331.68000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0758709223,0.0303483689,0.0,0.0,0.35,0.35,0.1062192912,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 10}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 10}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 3328.56, 'bar': 10})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
17028,2025-08-27 08:20,17029,2025-08-27 08:25,17047,2025-08-27 09:55,long,3376.47,3373.84436,3382.98,3376.47,0.5,0.133301,0.366699,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-08-27 06:30@3382.12000|poi@bullish_order_block@2025-08-27 08:10@3374.07000@3376.11000|confirm@2025-08-27 08:20|choch@2025-08-27 08:20@3374.07000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0952148809,0.0380859524,0.0,0.0,0.35,0.35,0.1333008333,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 9}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 9}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 3376.47, 'bar': 9})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
18090,2025-09-02 07:35,18091,2025-09-02 07:40,18100,2025-09-02 08:25,long,3496.78,3493.07571,3504.18857,3493.07571,-1.0,0.094485,-1.094485,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-09-02 07:25@3493.43000|poi@bullish_order_block@2025-09-02 07:25@3493.35000@3494.53000|confirm@2025-09-02 07:35|choch@2025-09-02 07:35@3493.35000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0674893164,0.0269957266,0.0,0.0,0.35,0.35,0.094485043,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
18138,2025-09-02 11:35,18139,2025-09-02 11:40,18142,2025-09-02 11:55,long,3478.79,3475.75714,3485.84,3475.75714,-1.0,0.115403,-1.115403,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-09-02 11:05@3472.10000|poi@bullish_order_block@2025-09-02 11:20@3476.31000@3478.39000|confirm@2025-09-02 11:35|choch@2025-09-02 11:35@3475.58000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0824304452,0.0329721781,0.0,0.0,0.35,0.35,0.1154026233,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
18148,2025-09-02 12:25,18149,2025-09-02 12:30,18150,2025-09-02 12:35,long,3479.82,3477.76686,3483.92629,3477.76686,-1.0,0.170471,-1.170471,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-09-02 11:55@3475.58000|poi@bullish_order_block@2025-09-02 12:20@3478.09000@3479.96000|confirm@2025-09-02 12:25|choch@2025-09-02 12:25@3476.07000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.1217647116,0.0487058846,0.0,0.0,0.35,0.35,0.1704705963,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
18659,2025-09-04 09:00,18660,2025-09-04 09:05,18663,2025-09-04 09:20,short,3527.17,3534.09471,3513.32057,3534.09471,-1.0,0.050544,-1.050544,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-09-04 08:40@3533.26000|poi@bearish_order_block@2025-09-04 08:40@3531.13000@3533.67000|confirm@2025-09-04 09:00|choch@2025-09-04 09:00@3534.12000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0361025949,0.014441038,0.0,0.0,0.35,0.35,0.0505436329,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
18692,2025-09-04 11:45,18693,2025-09-04 11:50,18695,2025-09-04 12:00,short,3539.01,3543.82618,3529.37764,3543.82618,-1.0,0.072672,-1.072672,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-09-04 10:50@3540.38000|poi@bearish_order_block@2025-09-04 11:40@3541.01000@3543.42000|confirm@2025-09-04 11:45|choch@2025-09-04 11:45@3545.07000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0519083589,0.0207633436,0.0,0.0,0.35,0.35,0.0726717025,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
18974,2025-09-05 12:15,18975,2025-09-05 12:20,18976,2025-09-05 12:25,long,3550.71,3548.35618,3555.41764,3548.35618,-1.0,0.148694,-1.148694,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-09-05 11:00@3547.20000|poi@bullish_order_block@2025-09-05 12:05@3548.67000@3550.24000|confirm@2025-09-05 12:15|choch@2025-09-05 12:15@3544.79000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.1062103304,0.0424841322,0.0,0.0,0.35,0.35,0.1486944626,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
19758,2025-09-10 08:35,19759,2025-09-10 08:40,19765,2025-09-10 09:10,short,3641.3,3644.95407,3633.99186,3644.95407,-1.0,0.095784,-1.095784,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-09-10 07:25@3641.35000|poi@bearish_order_block@2025-09-10 08:25@3643.48000@3644.71000|confirm@2025-09-10 08:35|choch@2025-09-10 08:35@3644.56000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0684168612,0.0273667445,0.0,0.0,0.35,0.35,0.0957836057,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
19823,2025-09-10 14:00,19824,2025-09-10 14:05,19844,2025-09-10 15:45,short,3651.01,3657.86921,3637.29157,3651.01,0.5,0.051026,0.448974,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-09-10 11:55@3647.31000|poi@bearish_order_block@2025-09-10 13:50@3656.24000@3657.53000|confirm@2025-09-10 14:00|choch@2025-09-10 14:00@3657.53000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.036447346,0.0145789384,0.0,0.0,0.35,0.35,0.0510262844,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 18}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 18}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 3651.01, 'bar': 18})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
20926,2025-09-16 13:55,20927,2025-09-16 14:00,20935,2025-09-16 14:40,short,3693.12,3695.88996,3687.58007,3695.88996,-1.0,0.126356,-1.126356,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-09-16 12:30@3696.05000|poi@bearish_order_block@2025-09-16 13:45@3693.82000@3695.64000|confirm@2025-09-16 13:55|choch@2025-09-16 13:55@3697.75000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0902540109,0.0361016044,0.0,0.0,0.35,0.35,0.1263556152,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
21391,2025-09-18 06:40,21392,2025-09-18 06:45,21402,2025-09-18 07:35,short,3660.57,3663.05007,3655.60986,3655.60986,1.5,0.141125,1.358875,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2025-09-18 05:25@3662.82000|poi@bearish_order_block@2025-09-18 06:25@3661.79000@3662.77000|confirm@2025-09-18 06:40|choch@2025-09-18 06:40@3665.98000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.1008036063,0.0403214425,0.0,0.0,0.35,0.35,0.1411250489,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 2}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 2}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 3660.57, 'bar': 2})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
21689,2025-09-19 08:30,21690,2025-09-19 08:35,21699,2025-09-19 09:20,short,3655.44,3659.04107,3648.23786,3648.23786,1.5,0.097193,1.402807,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2025-09-19 05:45@3647.15000|poi@bearish_order_block@2025-09-19 08:25@3656.39000@3658.74000|confirm@2025-09-19 08:30|choch@2025-09-19 08:30@3661.13000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0694238101,0.0277695241,0.0,0.0,0.35,0.35,0.0971933342,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 3}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 3}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 3655.44, 'bar': 3})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
22215,2025-09-23 06:20,22216,2025-09-23 06:25,22241,2025-09-23 08:30,long,3743.35,3738.69189,3752.66621,3752.66621,1.499999,0.075138,1.424861,TARGET,ST-C1|1.0.0|XAUUSD|long|sweep@2025-09-23 05:55@3740.11000|poi@bullish_order_block@2025-09-23 06:10@3739.16000@3741.93000|confirm@2025-09-23 06:20|choch@2025-09-23 06:20@3736.66000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.053669836,0.0214679344,0.0,0.0,0.35,0.35,0.0751377705,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 22}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 22}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 3743.35, 'bar': 22})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
23679,2025-09-30 13:20,23680,2025-09-30 13:25,23689,2025-09-30 14:10,long,3807.53,3801.88846,3821.47,3807.53,0.5,0.06204,0.43796,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-09-30 12:45@3798.17000|poi@bullish_order_block@2025-09-30 13:10@3802.66000@3805.44000|confirm@2025-09-30 13:20|choch@2025-09-30 13:20@3793.14000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0443141412,0.0177256565,0.0,0.0,0.35,0.35,0.0620397976,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 4}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 4}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 3807.53, 'bar': 4})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
23693,2025-09-30 14:30,23694,2025-09-30 14:35,23725,2025-09-30 17:10,long,3816.0,3803.88182,3840.23636,3840.23636,1.5,0.028882,1.471118,TARGET,ST-C1|1.0.0|XAUUSD|long|sweep@2025-09-30 12:45@3798.17000|poi@bullish_order_block@2025-09-30 14:15@3804.45000@3808.17000|confirm@2025-09-30 14:30|choch@2025-09-30 14:30@3804.45000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0206301606,0.0082520643,0.0,0.0,0.35,0.35,0.0288822249,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 26}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 26}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 3816.0, 'bar': 26})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
25072,2025-10-07 14:25,25073,2025-10-07 14:30,25074,2025-10-07 14:35,short,3957.62,3962.08643,3948.68714,3962.08643,-1.0,0.078362,-1.078362,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-10-07 11:45@3953.70000|poi@bearish_order_block@2025-10-07 14:10@3959.29000@3961.69000|confirm@2025-10-07 14:25|choch@2025-10-07 14:25@3961.96000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.055973115,0.022389246,0.0,0.0,0.35,0.35,0.078362361,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
27735,2025-10-21 06:20,27736,2025-10-21 06:25,27751,2025-10-21 07:40,long,4348.17,4339.37771,4365.75457,4339.37771,-1.0,0.039808,-1.039808,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-10-21 04:15@4356.14000|poi@bullish_order_block@2025-10-21 06:10@4340.27000@4346.34000|confirm@2025-10-21 06:20|choch@2025-10-21 06:20@4335.27000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.028434003,0.0113736012,0.0,0.0,0.35,0.35,0.0398076042,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
28561,2025-10-24 06:10,28562,2025-10-24 06:15,28575,2025-10-24 07:20,long,4117.82,4106.83779,4139.78443,4106.83779,-1.0,0.03187,-1.03187,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-10-24 05:25@4111.65000|poi@bullish_order_block@2025-10-24 06:05@4107.60000@4110.60000|confirm@2025-10-24 06:10|choch@2025-10-24 06:10@4109.60000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0227640885,0.0091056354,0.0,0.0,0.35,0.35,0.0318697239,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
28882,2025-10-27 09:55,28883,2025-10-27 10:00,28887,2025-10-27 10:20,short,4078.21,4083.42589,4067.77821,4067.77821,1.500001,0.067103,1.432898,TARGET,ST-C1|1.0.0|XAUUSD|short|sweep@2025-10-27 09:05@4084.36000|poi@bearish_order_block@2025-10-27 09:45@4078.37000@4082.79000|confirm@2025-10-27 09:55|choch@2025-10-27 09:55@4083.85000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0479304587,0.0191721835,0.0,0.0,0.35,0.35,0.0671026421,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 2}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 2}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4078.21, 'bar': 2})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
29961,2025-10-31 07:50,29962,2025-10-31 07:55,29964,2025-10-31 08:05,long,4006.98,3998.37379,4024.19243,3998.37379,-1.0,0.040668,-1.040668,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-10-31 06:05@4001.50000|poi@bullish_order_block@2025-10-31 07:40@3999.01000@4000.80000|confirm@2025-10-31 07:50|choch@2025-10-31 07:50@3989.04000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0290487915,0.0116195166,0.0,0.0,0.35,0.35,0.0406683081,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
30562,2025-11-04 11:55,30563,2025-11-04 12:00,30585,2025-11-04 13:50,short,3991.11,3999.87271,3973.58457,3999.87271,-1.0,0.039942,-1.039942,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-11-04 09:10@3988.07000|poi@bearish_order_block@2025-11-04 11:30@3991.65000@3999.31000|confirm@2025-11-04 11:55|choch@2025-11-04 11:55@3999.34000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0285299867,0.0114119947,0.0,0.0,0.35,0.35,0.0399419814,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
31127,2025-11-06 13:00,31128,2025-11-06 13:05,31132,2025-11-06 13:25,long,4009.69,4007.42257,4014.94,4007.42257,-1.0,0.15436,-1.15436,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-11-06 11:55@4010.83000|poi@bullish_order_block@2025-11-06 12:55@4007.78000@4009.49000|confirm@2025-11-06 13:00|choch@2025-11-06 13:00@4004.40000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.110256987,0.0441027948,0.0,0.0,0.35,0.35,0.1543597818,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
31919,2025-11-11 10:00,31920,2025-11-11 10:05,31977,2025-11-11 14:50,long,4134.83,4128.61393,4147.26214,4134.83,0.5,0.056306,0.443694,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-11-11 09:50@4126.10000|poi@bullish_order_block@2025-11-11 09:55@4129.20000@4132.20000|confirm@2025-11-11 10:00|choch@2025-11-11 10:00@4124.96000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0402183373,0.0160873349,0.0,0.0,0.35,0.35,0.0563056722,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 11}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 11}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4134.83, 'bar': 11})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
33564,2025-11-19 09:05,33565,2025-11-19 09:10,33570,2025-11-19 09:35,short,4087.19,4093.26961,4069.64,4093.26961,-1.0,0.057569,-1.057569,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-11-19 07:00@4076.86000|poi@bearish_order_block@2025-11-19 09:00@4090.55000@4092.65000|confirm@2025-11-19 09:05|choch@2025-11-19 09:05@4095.41000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0411210588,0.0164484235,0.0,0.0,0.35,0.35,0.0575694823,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
34151,2025-11-21 12:00,34152,2025-11-21 12:05,34164,2025-11-21 13:05,short,4045.55,4055.94625,4024.7575,4045.55,0.5,0.033666,0.466334,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-11-21 11:05@4047.93000|poi@bearish_order_block@2025-11-21 11:45@4048.22000@4054.96000|confirm@2025-11-21 12:00|choch@2025-11-21 12:00@4060.76000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0240471324,0.009618853,0.0,0.0,0.35,0.35,0.0336659853,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 4}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 4}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4045.55, 'bar': 4})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
34437,2025-11-24 12:50,34438,2025-11-24 12:55,34448,2025-11-24 13:45,short,4065.59,4071.58804,4053.59393,4071.58804,-1.0,0.058352,-1.058352,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-11-24 10:50@4066.18000|poi@bearish_order_block@2025-11-24 12:40@4066.21000@4070.95000|confirm@2025-11-24 12:50|choch@2025-11-24 12:50@4076.95000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0416802822,0.0166721129,0.0,0.0,0.35,0.35,0.0583523951,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
34715,2025-11-25 13:00,34716,2025-11-25 13:05,34716,2025-11-25 13:05,short,4127.92,4132.11171,4119.53657,4132.11171,-1.0,0.083498,-1.083498,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-11-25 11:40@4130.45000|poi@bearish_order_block@2025-11-25 12:55@4127.56000@4131.51000|confirm@2025-11-25 13:00|choch@2025-11-25 13:00@4134.62000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0596415305,0.0238566122,0.0,0.0,0.35,0.35,0.0834981428,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
36796,2025-12-05 09:50,36797,2025-12-05 09:55,36798,2025-12-05 10:00,short,4223.41,4226.16314,4217.90371,4226.16314,-1.0,0.127128,-1.127128,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-12-05 09:10@4229.16000|poi@bearish_order_block@2025-12-05 09:45@4223.90000@4225.78000|confirm@2025-12-05 09:50|choch@2025-12-05 09:50@4230.74000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0908054076,0.0363221631,0.0,0.0,0.35,0.35,0.1271275707,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
37614,2025-12-10 09:00,37615,2025-12-10 09:05,37616,2025-12-10 09:10,long,4207.75,4204.73761,4213.77479,4204.73761,-1.0,0.116187,-1.116187,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2025-12-10 06:50@4205.53000|poi@bullish_order_block@2025-12-10 08:50@4205.15000@4207.64000|confirm@2025-12-10 09:00|choch@2025-12-10 09:00@4203.05000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0829905822,0.0331962329,0.0,0.0,0.35,0.35,0.1161868151,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
40852,2025-12-29 06:05,40853,2025-12-29 06:10,40857,2025-12-29 06:30,short,4509.41,4517.35193,4493.52614,4517.35193,-1.0,0.04407,-1.04407,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-12-29 04:45@4515.65000|poi@bearish_order_block@2025-12-29 05:55@4513.89000@4516.72000|confirm@2025-12-29 06:05|choch@2025-12-29 06:05@4520.35000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0314784945,0.0125913978,0.0,0.0,0.35,0.35,0.0440698923,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
40863,2025-12-29 07:00,40864,2025-12-29 07:05,40870,2025-12-29 07:35,short,4512.98,4516.92564,4505.08871,4516.92564,-1.0,0.088706,-1.088706,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2025-12-29 04:45@4515.65000|poi@bearish_order_block@2025-12-29 06:55@4513.46000@4516.37000|confirm@2025-12-29 07:00|choch@2025-12-29 07:00@4519.55000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.063361077,0.0253444308,0.0,0.0,0.35,0.35,0.0887055079,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
43167,2026-01-09 15:00,43168,2026-01-09 15:05,43171,2026-01-09 15:20,long,4469.55,4463.11043,4482.42914,4463.11043,-1.0,0.054351,-1.054351,STOP,ST-C1|1.0.0|XAUUSD|long|sweep@2026-01-09 13:45@4469.24000|poi@bullish_order_block@2026-01-09 14:50@4463.71000@4467.61000|confirm@2026-01-09 15:00|choch@2026-01-09 15:00@4463.71000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.038822468,0.0155289872,0.0,0.0,0.35,0.35,0.0543514551,False,False,False,False,(),baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
43677,2026-01-13 11:30,43678,2026-01-13 11:35,43703,2026-01-13 13:40,short,4589.24,4596.05996,4575.60007,4589.24,0.5,0.05132,0.44868,STOP,ST-C1|1.0.0|XAUUSD|short|sweep@2026-01-13 10:25@4591.64000|poi@bearish_order_block@2026-01-13 11:05@4590.61000@4595.60000|confirm@2026-01-13 11:30|choch@2026-01-13 11:30@4595.60000,symbol-metadata-v1,0.25,25.0,2.5,0.05,0.05,0.1,0.0,0.0,0.0366571065,0.0146628426,0.0,0.0,0.35,0.35,0.0513199491,True,True,False,False,"({'event': '+1R_REACHED', 'bar': 7}, {'event': 'PARTIAL_TAKEN', 'fraction': 0.5, 'bar': 7}, {'event': 'BREAK_EVEN_ACTIVATED', 'new_stop': 4589.24, 'bar': 7})",baseline,ST-C1,1.0.0:21f874e75b4864aa,XAUUSD
