time,open,high,low,close,volume,session,news_flag
2025-01-31T04:00:00Z,1.0388300000,1.0394400000,1.0382200000,1.0388200000,6388,OTHER,false
2025-01-31T08:00:00Z,1.0388200000,1.0412300000,1.0364800000,1.0383000000,13354,LONDON,false
2025-01-31T12:00:00Z,1.0383000000,1.0394700000,1.0371400000,1.0381700000,13293,OTHER,false
2025-01-31T16:00:00Z,1.0382000000,1.0433300000,1.0359600000,1.0419500000,20176,OTHER,false
2025-01-31T20:00:00Z,1.0419500000,1.0421100000,1.0349300000,1.0357400000,19721,OTHER,false
2025-02-03T00:00:00Z,1.0236800000,1.0269700000,1.0210100000,1.0237200000,18305,OTHER,false
2025-02-03T04:00:00Z,1.0237100000,1.0242700000,1.0211600000,1.0239800000,14098,OTHER,false
2025-02-03T08:00:00Z,1.0239800000,1.0253700000,1.0212200000,1.0230100000,17139,LONDON,false
2025-02-03T12:00:00Z,1.0229800000,1.0286900000,1.0229300000,1.0263200000,16167,OTHER,false
2025-02-03T16:00:00Z,1.0263400000,1.0335100000,1.0242300000,1.0279200000,29059,OTHER,false
2025-02-03T20:00:00Z,1.0278800000,1.0349400000,1.0270300000,1.0339000000,13046,OTHER,false
2025-02-04T00:00:00Z,1.0341000000,1.0349700000,1.0308100000,1.0321400000,8846,OTHER,false
2025-02-04T04:00:00Z,1.0321400000,1.0323500000,1.0271500000,1.0292500000,11179,OTHER,false
2025-02-04T08:00:00Z,1.0292600000,1.0348900000,1.0291600000,1.0338100000,14204,LONDON,false
2025-02-04T12:00:00Z,1.0337700000,1.0342700000,1.0319500000,1.0339700000,11476,OTHER,false
2025-02-04T16:00:00Z,1.0339800000,1.0386900000,1.0339700000,1.0376000000,18798,OTHER,false
2025-02-04T20:00:00Z,1.0376000000,1.0387000000,1.0373800000,1.0378500000,7369,OTHER,false
2025-02-05T00:00:00Z,1.0371200000,1.0386100000,1.0368800000,1.0372700000,7033,OTHER,false
2025-02-05T04:00:00Z,1.0372700000,1.0385500000,1.0372300000,1.0377100000,7787,OTHER,false
2025-02-05T08:00:00Z,1.0377100000,1.0416800000,1.0373500000,1.0403200000,14595,LONDON,false
2025-02-05T12:00:00Z,1.0403200000,1.0429800000,1.0400800000,1.0407100000,13595,OTHER,false
2025-02-05T16:00:00Z,1.0407300000,1.0441800000,1.0405700000,1.0419200000,17303,OTHER,false
2025-02-05T20:00:00Z,1.0419100000,1.0421000000,1.0396300000,1.0401700000,7215,OTHER,false
2025-02-06T00:00:00Z,1.0399900000,1.0405000000,1.0394200000,1.0402000000,5821,OTHER,false
2025-02-06T04:00:00Z,1.0401900000,1.0404800000,1.0384500000,1.0385800000,7048,OTHER,false
2025-02-06T08:00:00Z,1.0385900000,1.0391900000,1.0355500000,1.0358700000,11537,LONDON,false
2025-02-06T12:00:00Z,1.0358600000,1.0367100000,1.0351800000,1.0359900000,14448,OTHER,false
2025-02-06T16:00:00Z,1.0359700000,1.0380000000,1.0359200000,1.0378500000,14059,OTHER,false
2025-02-06T20:00:00Z,1.0378600000,1.0396200000,1.0373500000,1.0382600000,7266,OTHER,false
2025-02-07T00:00:00Z,1.0381800000,1.0390500000,1.0373700000,1.0383300000,5855,OTHER,false
2025-02-07T04:00:00Z,1.0383300000,1.0385500000,1.0373300000,1.0374600000,6722,OTHER,false
2025-02-07T08:00:00Z,1.0374700000,1.0399400000,1.0372000000,1.0390500000,9462,LONDON,false
2025-02-07T12:00:00Z,1.0390500000,1.0408400000,1.0348800000,1.0363200000,13086,OTHER,false
2025-02-07T16:00:00Z,1.0363100000,1.0388200000,1.0304500000,1.0321200000,24994,OTHER,false
2025-02-07T20:00:00Z,1.0321200000,1.0337900000,1.0320300000,1.0327300000,7368,OTHER,false
2025-02-10T00:00:00Z,1.0296800000,1.0317900000,1.0276300000,1.0302700000,8148,OTHER,false
2025-02-10T04:00:00Z,1.0302600000,1.0321100000,1.0298100000,1.0315500000,6138,OTHER,false
2025-02-10T08:00:00Z,1.0315500000,1.0334200000,1.0306000000,1.0326100000,11677,LONDON,false
2025-02-10T12:00:00Z,1.0325700000,1.0335800000,1.0307900000,1.0321000000,10670,OTHER,false
2025-02-10T16:00:00Z,1.0321000000,1.0323000000,1.0303500000,1.0311900000,12292,OTHER,false
2025-02-10T20:00:00Z,1.0311900000,1.0315500000,1.0304400000,1.0306000000,4825,OTHER,false
2025-02-11T00:00:00Z,1.0301400000,1.0308000000,1.0297800000,1.0301500000,5603,OTHER,false
2025-02-11T04:00:00Z,1.0301500000,1.0305300000,1.0291500000,1.0304100000,6273,OTHER,false
2025-02-11T08:00:00Z,1.0304200000,1.0321400000,1.0299100000,1.0317300000,10260,LONDON,false
2025-02-11T12:00:00Z,1.0317300000,1.0327900000,1.0313900000,1.0321900000,9614,OTHER,false
2025-02-11T16:00:00Z,1.0321600000,1.0350700000,1.0321300000,1.0344700000,12372,OTHER,false
2025-02-11T20:00:00Z,1.0344700000,1.0380900000,1.0341400000,1.0360300000,7283,OTHER,false
2025-02-12T00:00:00Z,1.0357700000,1.0367000000,1.0353300000,1.0359900000,5191,OTHER,false
2025-02-12T04:00:00Z,1.0359900000,1.0367300000,1.0354200000,1.0357800000,7076,OTHER,false
2025-02-12T08:00:00Z,1.0357900000,1.0379300000,1.0356200000,1.0373000000,10378,LONDON,false
